timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,845,1013,1298,202623,172,1063935,1601,27460
2,1015,1344,1885,206975,217,1062911,2010,30919
3,884,1133,1448,205951,211,1064959,1779,28654
4,835,996,1222,1857,181,1061887,1492,25711
5,837,990,1211,201087,172,1057791,1574,26821
6,836,997,1253,202623,193,1064959,1563,26722
7,831,999,1234,1662,214,1060863,1372,23224
8,850,1000,1238,202751,173,1059839,1611,27597
9,834,979,1231,1951,262,1063935,1568,27478
10,828,989,1235,2253,178,1061887,1532,26591
11,836,992,1230,2729,266,1061887,1580,27417
12,830,990,1221,2105,285,1064959,1533,26400
13,828,986,1201,205183,179,1055743,1543,26499
14,831,986,1227,1947,195,1061887,1484,25457
15,838,1011,1269,201215,154,1064959,1581,27075
16,832,988,1220,2263,205,1053695,1525,26707
17,838,990,1223,1762,298,1062911,1503,26232
18,849,1005,1214,2165,197,1062911,1494,25317
19,843,1006,1232,2051,155,1059839,1584,27583
20,846,998,1224,203391,232,1060863,1593,27153
21,839,993,1230,1888,155,1063935,1490,25535
22,831,989,1237,1805,302,1061887,1536,26980
23,848,999,1223,201983,184,1062911,1492,25083
24,828,978,1217,1751,175,1063935,1531,26759
25,838,997,1226,2032,181,1065983,1519,26206
26,846,1008,1257,204287,175,1063935,1642,27816
27,832,991,1213,2053,218,1059839,1536,26438
28,844,993,1224,2201,297,1059839,1527,26269
29,838,998,1226,1692,167,1065983,1464,25495
30,834,987,1185,1844,164,2050047,1554,27836
