timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,84671,158335,219519,249343,64,252671,88762,51560
2,85759,190207,272127,311551,65,316927,96393,63265
3,72895,188671,298239,328959,58,332543,88240,67673
4,101119,213887,312575,334847,66,338687,112505,73482
5,104959,221183,305407,326143,60,329471,114777,73500
6,119295,237951,298751,316415,77,319743,126424,74984
7,117695,240255,430079,442879,69,444671,130059,86695
8,139135,238975,331263,338431,71,341247,135414,83403
9,121151,251647,358399,380927,70,382463,130373,84605
10,133247,237823,302847,333311,82,338175,127267,76053
11,106431,383999,623103,650751,66,654335,159793,137640
12,628735,641023,641535,1460223,621568,1462271,633207,42985
13,634879,646143,647167,2502655,625152,2525183,643676,101338
14,662527,668159,668671,3405823,636928,3540991,671732,184042
15,639999,658431,660479,3706879,626176,4370431,652059,154434
16,647167,654335,661503,3524607,638464,5119999,661532,184271
17,664063,674815,675839,3362815,631296,6045695,666457,158251
18,647679,651775,663039,3131391,642048,4349951,655749,122196
19,648191,654847,657407,4730879,634368,6053887,660685,195005
20,645631,658431,658943,3143679,630272,6008831,659010,175685
21,637439,641535,1045503,3727359,620032,6041599,651036,203851
22,642047,647167,648191,4345855,628224,5767167,652863,182787
23,648703,651775,2476031,3960831,636416,6045695,676497,286417
24,647679,650239,1063935,4374527,636928,5746687,665101,213172
25,637439,642559,648191,2918399,631808,5005311,647989,138533
26,655871,666111,859135,5787647,635392,6082559,676453,272089
27,649215,667647,668671,3352575,629760,6004735,659518,158822
28,668159,709119,712703,3115007,630784,4395007,681234,154749
29,797183,803327,2224127,4915199,695296,6184959,801581,298822
30,798719,808959,2273279,4159487,708096,5079039,830412,292711
