timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,79487,94335,286975,5443583,66944,5783551,104144,270053
2,110847,147071,355583,3033087,80832,4472831,133746,215364
3,118591,135551,1131519,3864575,105024,4718591,142860,227738
4,122495,143103,1361919,4521983,106496,5550079,155384,277204
5,118271,130111,301823,2844671,89792,5513215,131180,174343
6,91135,126847,281343,3467263,69312,5476351,112285,193101
7,85823,98751,288767,2965503,73920,5505023,101269,183101
8,110399,240255,2480127,4081663,70656,5627903,224427,447173
9,239231,1184767,4571135,5627903,103936,7053311,415305,696371
10,100735,193663,1344511,4415487,68608,6017023,162594,309402
11,83135,104703,1309695,2697215,69248,4730879,113319,215607
12,81983,95679,99967,2770943,70336,3823615,98798,183832
13,85887,97535,122495,3428351,68864,5480447,100121,189576
14,88767,119551,135167,4431871,71552,5468159,111983,257828
15,88255,98815,100159,2680831,71680,5533695,100509,177767
16,96959,594431,3375103,4354047,68,5947391,351832,583671
17,311039,534015,3418111,5517311,34528,5967871,389895,562282
18,86079,98943,542207,1132543,68480,1139711,97316,101397
19,83903,99775,1164287,1955839,68032,2138111,102482,162879
20,68543,68671,2908159,2914303,68096,2916351,246970,680161
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
