timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,516140,7547572,0,2689432
2,516140,7547572,0,2689432
3,516164,7547572,0,2689432
4,516164,7547572,0,2689436
5,516164,7547572,0,2689508
6,516164,7547572,0,2689508
7,516168,7547572,0,2689512
8,516168,7547572,0,2689512
9,516168,7547572,0,2689512
10,516172,7547572,0,2689520
11,516176,7547572,0,2689520
12,516176,7547572,0,2689520
13,516176,7547572,0,2689520
14,516176,7547572,0,2689520
15,516180,7547572,0,2689520
16,516180,7547572,0,0
17,516180,7547572,0,0
18,516180,7547572,0,0
19,516180,7547572,0,0
20,516180,7547572,0,0
21,516180,7547572,0,0
22,516180,7547572,0,0
23,516180,7547572,0,0
24,516180,7547572,0,0
25,516180,7547572,0,0
26,516180,7547572,0,0
27,516180,7547572,0,0
28,516180,7547572,0,0
29,516180,7547572,0,0
30,516180,7547572,0,0
