timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,117375,205695,292607,300031,78,302591,115607,66021
2,142335,238207,295935,313343,95,315391,135556,74515
3,150911,216191,278015,291583,102,295679,135501,67920
4,143999,240895,300543,325375,77,327935,138751,74022
5,167679,296703,336895,348159,85,351231,159279,88213
6,150271,247167,333823,343295,96,345087,145556,78627
7,154495,291327,357631,398335,96,401151,151284,92036
8,172287,254463,349951,365823,90,367615,152082,79675
9,127807,235519,333567,345599,88,348415,133744,81839
10,141439,243071,317951,324863,90,327167,137237,77002
11,109119,207871,315135,344575,93,347391,114086,72880
12,107199,199295,326911,353279,87,358911,112782,69262
13,107519,199295,265215,293887,86,295935,113320,64595
14,105023,203007,350207,425727,95,432383,113183,70527
15,102143,215295,309247,332287,81,334335,114147,73916
16,108543,206975,259839,286207,107,289279,114579,66889
17,106303,200959,253055,271871,85,275199,111517,66077
18,108863,202751,289791,311807,92,315135,112682,67841
19,118975,215423,276735,342527,91,347647,114340,66816
20,95231,224639,309247,329727,101,331263,111044,77902
21,112063,219007,333311,345087,96,348159,115095,73489
22,109375,204159,273919,287231,75,289279,112445,67842
23,104383,216575,334847,372223,94,375551,113327,73054
24,107775,199167,258047,279039,100,282367,111812,63473
25,109951,201983,293631,328447,93,332543,111560,67957
26,122303,198527,289535,341759,93,344063,116092,67977
27,119103,197375,253311,273663,95,276479,111812,63541
28,111167,198143,258815,279551,98,284671,111792,64231
29,100223,211071,283135,305407,89,308991,113318,69624
30,97663,204543,348159,380415,88,382463,112656,73637
