timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,68855,4519435635,68855.0,4310.070,0.068855
2,72293,4745095641,72293.0,4525.276,0.072293
3,71278,4678474086,71278.0,4461.741,0.071278
4,58246,3823092702,58246.0,3645.985,0.058246
5,57222,3755880414,57222.0,3581.887,0.057222
6,55675,3654339975,55675.0,3485.050,0.055675
7,57087,3747019419,57087.0,3573.436,0.057087
8,52039,3415683843,52039.0,3257.450,0.052039
9,47993,3150116541,47993.0,3004.185,0.047993
10,50720,3329108640,50720.0,3174.885,0.050720
11,50157,3292155009,50157.0,3139.644,0.050157
12,52517,3447058329,52517.0,3287.371,0.052517
13,52266,3430583442,52266.0,3271.659,0.052266
14,57329,3762903573,57329.0,3588.584,0.057329
15,50651,3324579687,50651.0,3170.566,0.050651
16,60045,3941173665,60045.0,3758.596,0.060045
17,67605,4437389385,67605.0,4231.824,0.067605
18,66373,4356524601,66373.0,4154.706,0.066373
19,67213,4411659681,67213.0,4207.287,0.067213
20,68259,4480315983,68259.0,4272.762,0.068259
21,68061,4467319857,68061.0,4260.368,0.068061
22,68159,4473752283,68159.0,4266.503,0.068159
23,68542,4498891254,68542.0,4290.477,0.068542
24,67790,4449532230,67790.0,4243.405,0.067790
25,67041,4400370117,67041.0,4196.520,0.067041
26,67574,4435354638,67574.0,4229.884,0.067574
27,67922,4458196314,67922.0,4251.667,0.067922
28,68089,4469157693,68089.0,4262.121,0.068089
29,68057,4467057309,68057.0,4260.118,0.068057
30,68231,4478478147,68231.0,4271.010,0.068231
