timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,509376,7545444,0,615232
2,509380,7545444,0,615232
3,509388,7545444,0,615232
4,509388,7545444,0,615232
5,509392,7545444,0,615232
6,509392,7545444,0,615232
7,509392,7545444,0,615232
8,509392,7545444,0,615232
9,509392,7545444,0,615232
10,509400,7545444,0,615232
11,509400,7545444,0,615248
12,509412,7545444,0,615264
13,509412,7545444,0,615264
14,509416,7545444,0,615264
15,509428,7545444,0,615264
16,509428,7545444,0,0
17,509428,7545444,0,0
18,509428,7545444,0,0
19,509428,7545444,0,0
20,509428,7545444,0,0
21,509428,7545444,0,0
22,509428,7545444,0,0
23,509428,7545444,0,0
24,509428,7545444,0,0
25,509428,7545444,0,0
26,509428,7545444,0,0
27,509428,7545444,0,0
28,509428,7545444,0,0
29,509428,7545444,0,0
30,509428,7545444,0,0
