timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1947647,2629631,2967551,5005311,23008,5152767,1900896,590020
2,1738751,2371583,3221503,3248127,705024,3690495,1797627,444810
3,1681407,2045951,2471935,2543615,2988,3065855,1604657,388047
4,1704959,2073599,2310143,2439167,198272,2514943,1651180,384203
5,1634303,2299903,2584575,2699263,23744,2920447,1532070,588289
6,1448959,2494463,2985983,3108863,3590,3139583,1533873,653351
7,2471935,2983935,3278847,3526655,697344,3563519,2339948,612992
8,1854463,2766847,3444735,3493887,5452,3729407,1944410,621356
9,1753087,2828287,3315711,3457023,3910,3782655,1755257,804887
10,1969151,2629631,3098623,3270655,89792,3475455,1906434,625853
11,1892351,2805759,3338239,3424255,5072,3502079,1829519,743980
12,1899519,2605055,3317759,3614719,5160,3629055,1886573,637918
13,2026495,2914303,3235839,3325951,27552,3356671,1975250,684729
14,2144255,2930687,3280895,3559423,2134,3670015,2109929,638197
15,2030591,2887679,3264511,3506175,16224,3629055,1930343,765882
16,1778687,2668543,3305471,3600383,2284,3940351,1789128,677301
17,2234367,2838527,3174399,3465215,12488,3969023,2163484,602436
18,1896447,2791423,3342335,3618815,22032,3936255,1866095,708455
19,1903615,2869247,3231743,3475455,17664,3627007,1937217,655734
20,2012159,2764799,3170303,3373055,15760,3405823,1916143,657336
21,1917951,2736127,3094527,3319807,1638,3448831,1792470,777265
22,1941503,2826239,3301375,3401727,251136,3487743,1915900,760368
23,1887231,2785279,3377151,3682303,11192,3792895,1834363,673856
24,1896447,2820095,3377151,4048895,20432,4165631,1837203,725750
25,1821695,3063807,4194303,4276223,14832,4288511,1931626,843359
26,1853439,2637823,3368959,3569663,2682,3813375,1767986,754096
27,1722367,2701311,3268607,3473407,248192,4141055,1760165,714380
28,1017343,1780735,2615295,3047423,525824,3352575,1109481,463918
29,1189887,1489919,1557503,1604607,1179648,2008063,1282422,126225
30,1175551,1188863,3002367,3069951,1167360,3076095,1291520,375892
