syscall_name,count,errors,total_time_us,avg_time_us,pct_time
write,35300,0,8921684,252,3.07
shutdown,25084,0,3791913,151,1.30
accept,16602,0,285895,17,0.10
futex,6797,0,169306518,24909,58.22
rt_sigreturn,6620,0,219273,33,0.08
restart_syscall,8,0,10394713,1299339,3.57
openat,5,0,168,33,0.00
