timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,101484,11207060,0,102016
2,101488,11207060,0,102020
3,101488,11207060,0,102020
4,101492,11207060,0,102024
5,101496,11207060,0,102052
6,101524,11207060,0,102052
7,101524,11207060,0,102052
8,101532,11207060,0,102056
9,101532,11207060,0,102064
10,101536,11207060,0,102084
11,101540,11207060,0,102088
12,101572,11207060,0,102088
13,101572,11207060,0,102088
14,101572,11207060,0,102124
15,101572,11207060,0,102128
16,101572,11207060,0,102128
17,101572,11207060,0,102128
18,101572,11207060,0,102140
19,101572,11207060,0,102140
20,101572,11207060,0,102140
21,101572,11207060,0,102152
22,101572,11207060,0,102152
23,101572,11207060,0,102172
24,101572,11207060,0,102172
25,101648,11207060,0,0
26,101648,11207060,0,0
27,101648,11207060,0,0
28,101648,11207060,0,0
29,101648,11207060,0,0
30,101648,11207060,0,0
