timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,22550,3653100,22550.0,3.484,0.022550
2,23992,3886704,23992.0,3.707,0.023992
3,35676,5779512,35676.0,5.512,0.035676
4,36402,5897124,36402.0,5.624,0.036402
5,33745,5466690,33745.0,5.213,0.033745
6,31635,5124870,31635.0,4.887,0.031635
7,37199,6026238,37199.0,5.747,0.037199
8,38090,6170580,38090.0,5.885,0.038090
9,37400,6058800,37400.0,5.778,0.037400
10,37743,6114366,37743.0,5.831,0.037743
11,35637,5773194,35637.0,5.506,0.035637
12,36495,5912190,36495.0,5.638,0.036495
13,31998,5183676,31998.0,4.944,0.031998
14,35561,5760882,35561.0,5.494,0.035561
15,37039,6000318,37039.0,5.722,0.037039
16,37254,6035148,37254.0,5.756,0.037254
17,38725,6273450,38725.0,5.983,0.038725
18,35655,5776110,35655.0,5.509,0.035655
19,37221,6029802,37221.0,5.750,0.037221
20,37344,6049728,37344.0,5.769,0.037344
21,37877,6136074,37877.0,5.852,0.037877
22,35738,5789556,35738.0,5.521,0.035738
23,36167,5859054,36167.0,5.588,0.036167
24,12216,1978992,12216.0,1.887,0.012216
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
