timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,96576,405232896,96576.0,386.460,0.096576
2,83687,351150652,83687.0,334.883,0.083687
3,79310,332784760,79310.0,317.368,0.079310
4,80349,337144404,80349.0,321.526,0.080349
5,68512,287476352,68512.0,274.159,0.068512
6,69318,290858328,69318.0,277.384,0.069318
7,75424,316479104,75424.0,301.818,0.075424
8,79294,332717624,79294.0,317.304,0.079294
9,72310,303412760,72310.0,289.357,0.072310
10,92142,386627832,92142.0,368.717,0.092142
11,96437,404649652,96437.0,385.904,0.096437
12,96766,406030136,96766.0,387.221,0.096766
13,97088,407381248,97088.0,388.509,0.097088
14,97168,407716928,97168.0,388.829,0.097168
15,97096,407414816,97096.0,388.541,0.097096
16,95787,401922252,95787.0,383.303,0.095787
17,97431,408820476,97431.0,389.882,0.097431
18,97017,407083332,97017.0,388.225,0.097017
19,97457,408929572,97457.0,389.986,0.097457
20,96693,405723828,96693.0,386.928,0.096693
21,97566,409386936,97566.0,390.422,0.097566
22,97985,411145060,97985.0,392.098,0.097985
23,97755,410179980,97755.0,391.178,0.097755
24,97917,410859732,97917.0,391.826,0.097917
25,98349,412672404,98349.0,393.555,0.098349
26,97700,409949200,97700.0,390.958,0.097700
27,98018,411283528,98018.0,392.231,0.098018
28,98121,411715716,98121.0,392.643,0.098121
29,96533,405052468,96533.0,386.288,0.096533
30,98785,414501860,98785.0,395.300,0.098785
