timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,667,1042,1725,2601,60,4187,717,279
2,933,2371,3237,3811,47,7059,1142,641
3,845,1410,3791,6619,64,9679,963,590
4,936,1547,2483,3679,65,6415,1020,424
5,896,1477,2571,4275,68,7067,982,445
6,879,1423,2499,3933,75,10127,962,421
7,837,1362,2391,3489,68,6163,916,393
8,880,1397,2313,3349,63,6867,950,381
9,696,1085,1909,2749,62,5143,746,307
10,689,1088,1926,2911,61,4411,746,311
11,695,1084,1876,2829,62,4515,745,303
12,690,1085,1886,2845,58,4795,744,305
13,693,1078,1863,2907,63,4747,743,304
14,692,1077,1804,2611,66,4093,742,289
15,694,1069,1875,2899,54,5591,745,300
16,691,1086,1897,2751,59,4811,744,305
17,690,1075,1819,2691,55,5343,742,292
18,690,1072,1869,2871,63,5207,741,302
19,690,1075,1839,2679,50,4279,742,295
20,702,1072,1814,2673,64,5067,749,289
21,694,1082,1833,2605,63,4787,744,294
22,690,1079,1868,2835,59,4015,741,304
23,693,1072,1868,2767,63,4295,743,299
24,697,1069,1808,2709,65,6135,745,290
25,701,1066,1776,2503,62,3769,747,278
26,712,1114,1916,2861,63,4975,767,311
27,805,1228,2042,3003,88,5947,861,324
28,804,1233,2101,3037,71,5167,860,333
29,811,1219,1999,3015,84,4591,861,318
30,807,1209,2023,2933,78,4959,860,312
