timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,124838,512977784,124838.0,489.214,0.124838
2,127148,522330668,127148.0,498.133,0.127148
3,126446,519515152,126446.0,495.448,0.126446
4,106437,438754740,106437.0,418.429,0.106437
5,102200,421718980,102200.0,402.183,0.102200
6,104716,431592168,104716.0,411.598,0.104716
7,88855,367061884,88855.0,350.057,0.088855
8,87399,361250424,87399.0,344.515,0.087399
9,99197,409223292,99197.0,390.266,0.099197
10,103390,426267444,103390.0,406.520,0.103390
11,68600,283754500,68600.0,270.609,0.068600
12,11472,48115532,11472.0,45.887,0.011472
13,10640,44637048,10640.0,42.569,0.010640
14,13911,58357968,13911.0,55.654,0.013911
15,13167,55244536,13167.0,52.685,0.013167
16,25053,104673416,25053.0,99.824,0.025053
17,15033,63044900,15033.0,60.124,0.015033
18,14928,62629496,14928.0,59.728,0.014928
19,14852,62310600,14852.0,59.424,0.014852
20,11402,47842792,11402.0,45.626,0.011402
21,21820,91330136,21820.0,87.099,0.021820
22,14994,62902236,14994.0,59.988,0.014994
23,14897,62499420,14897.0,59.604,0.014897
24,14890,62461656,14890.0,59.568,0.014890
25,14331,60128680,14331.0,57.343,0.014331
26,18393,77088912,18393.0,73.518,0.018393
27,14886,62440676,14886.0,59.548,0.014886
28,12813,53759152,12813.0,51.269,0.012813
29,12601,52869600,12601.0,50.420,0.012601
30,14140,59323048,14140.0,56.575,0.014140
