timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,24255,27695,36703,40543,170,43615,23477,5848
2,26623,30207,33791,37375,145,46591,26084,5600
3,25999,29727,33471,35967,141,38527,25202,5857
4,26655,29727,34143,38463,162,41343,25873,5592
5,26079,28879,34015,39295,162,42143,25429,5432
6,26111,28399,32799,36927,149,38463,25169,5539
7,29759,32191,35551,38623,165,42719,28397,6152
8,26863,29759,33727,36575,138,42687,25793,5884
9,26479,32463,40031,49279,153,53023,26091,6740
10,31887,35775,38495,42015,156,44351,30591,6801
11,25647,29199,37695,40831,171,45087,25165,6062
12,27471,29631,31775,34143,193,38239,26431,5672
13,28111,32223,38047,46047,147,49407,27258,6632
14,25631,27919,31599,34879,198,37215,24653,5418
15,28287,31055,34303,37407,178,39647,26846,6395
16,27647,31631,39359,46559,152,49471,26536,6830
17,24751,28287,35807,41151,180,45695,24022,5753
18,23327,25775,29615,34175,185,35775,22569,5061
19,23439,25263,30095,35359,170,37503,22569,5133
20,23247,25471,29967,33279,156,35359,22551,4890
21,23343,26351,32399,36991,145,40255,22553,5410
22,23311,25983,31631,36383,145,40447,22519,5399
23,23407,26207,33791,41439,206,44735,22538,5762
24,23375,25247,29263,32175,144,33823,22627,4778
25,23391,26287,32047,36639,189,38975,22677,5335
26,23375,25599,32767,38367,194,41727,22594,5330
27,23311,25615,32431,35839,175,38943,22490,5303
28,23343,25999,36703,42143,155,44191,22527,5704
29,23295,25695,32543,36351,185,37503,22467,5272
30,23183,24863,29007,33055,171,35967,22485,4660
