timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,63007,71807,94207,111167,676,115839,62997,11254
2,64735,69567,75583,80127,677,83391,64129,9035
3,67071,73727,80575,85823,690,90303,66308,10689
4,64863,68735,75263,81855,660,85823,64057,9007
5,66047,71359,81023,93247,607,99071,65219,9957
6,66303,70079,76159,81535,643,85823,64932,10646
7,65439,70655,83967,90879,733,95103,64654,10456
8,66495,72703,84159,91071,779,103359,65737,10699
9,65983,69375,73919,76735,629,81151,64790,9859
10,66431,71231,76031,79615,598,84415,65290,10148
11,65407,70655,83903,94271,674,97983,64653,9489
12,67135,71487,78079,83135,760,86207,66000,10071
13,72255,76863,84991,95871,627,101375,70551,11679
14,74751,80639,85951,91583,624,97343,73400,12472
15,68735,75263,80127,84479,621,88959,67740,10945
16,65855,69503,74303,78655,773,83775,64478,10267
17,67199,76671,84671,90431,648,99391,67385,11423
18,76735,83135,89407,95551,646,99199,74504,13149
19,67903,73919,81855,93183,651,97023,67344,10345
20,65279,68863,72959,75967,761,80319,63978,10208
21,65791,70015,76607,84863,646,89983,64489,10488
22,65663,70463,75775,79807,659,82431,64821,9683
23,69439,74687,80191,85119,700,90367,68101,10572
24,68159,71807,77183,80895,612,86079,66380,11730
25,65727,69951,78015,85695,531,91647,64593,10217
26,64415,69695,82943,94847,651,104959,63597,9798
27,65919,71039,77503,83583,654,86527,64704,11315
28,67711,77183,85183,91327,548,94527,67145,11655
29,69567,73983,79935,84863,745,88575,68048,10299
30,66495,70271,75263,79103,708,83455,65042,10577
