timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,116195,18823590,116195.0,17.952,0.116195
2,103076,16698312,103076.0,15.925,0.103076
3,96927,15702174,96927.0,14.975,0.096927
4,91056,14751072,91056.0,14.068,0.091056
5,92734,15022908,92734.0,14.327,0.092734
6,86191,13962942,86191.0,13.316,0.086191
7,90693,14692266,90693.0,14.012,0.090693
8,92343,14959566,92343.0,14.267,0.092343
9,106322,17224164,106322.0,16.426,0.106322
10,107698,17447076,107698.0,16.639,0.107698
11,118013,19118106,118013.0,18.232,0.118013
12,117126,18974412,117126.0,18.095,0.117126
13,115620,18730440,115620.0,17.863,0.115620
14,117962,19109844,117962.0,18.225,0.117962
15,116165,18818730,116165.0,17.947,0.116165
16,119025,19282050,119025.0,18.389,0.119025
17,117153,18978786,117153.0,18.100,0.117153
18,119563,19369206,119563.0,18.472,0.119563
19,117055,18962910,117055.0,18.084,0.117055
20,116917,18940716,116917.0,18.063,0.116917
21,116264,18834606,116264.0,17.962,0.116264
22,117364,19012968,117364.0,18.132,0.117364
23,119212,19312344,119212.0,18.418,0.119212
24,117883,19097046,117883.0,18.212,0.117883
25,117789,19081818,117789.0,18.198,0.117789
26,117548,19042776,117548.0,18.161,0.117548
27,118380,19177560,118380.0,18.289,0.118380
28,117829,19088298,117829.0,18.204,0.117829
29,117609,19052658,117609.0,18.170,0.117609
30,117315,19005030,117315.0,18.125,0.117315
