timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8783,10351,12983,16175,83,18207,8603,1992
2,10199,12959,17231,19391,83,24879,10007,2802
3,10479,12767,15711,17775,66,20303,10338,2464
4,10783,14615,17167,18799,84,23311,10973,2797
5,10727,13807,16927,18623,68,21919,10782,2741
6,11239,16383,18767,20927,75,23743,11644,3526
7,11087,14103,16327,17871,73,22031,11041,2784
8,11103,13047,15607,18399,92,20847,10838,2465
9,9671,10831,14383,15911,74,20495,9423,1769
10,8951,10303,27215,40063,77,44287,9281,3220
11,8599,10135,13423,15567,94,19279,8459,1914
12,8567,9535,11695,13327,98,14383,8523,1262
13,8735,9455,12327,15103,97,16415,8645,1248
14,8511,9903,12415,14495,86,16079,8461,1618
15,8615,9591,13447,15463,95,15735,8605,1462
16,8463,9655,12551,13967,92,15655,8385,1525
17,8591,9511,11383,12823,93,14335,8526,1184
18,8383,9663,12303,14239,67,16167,8353,1524
19,8519,9607,13407,15199,96,15719,8528,1522
20,8591,9903,12623,13671,67,15871,8540,1605
21,8655,9599,13543,16863,76,17215,8566,1578
22,8583,9655,13087,15079,89,16991,8525,1515
23,8487,9727,12879,14847,73,16311,8375,1705
24,8607,9679,12295,13479,90,14847,8482,1559
25,8447,9423,11263,12535,137,14831,8471,1078
26,8503,9399,10935,12199,75,14215,8493,1045
27,8503,9423,12111,14583,84,17199,8439,1406
28,8511,9279,10807,11695,105,13495,8467,980
29,8535,9335,10927,13191,92,14543,8486,1102
30,8575,9511,11823,13287,67,14367,8510,1353
