timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,58,69,93,142,50,648,60,10
2,66,102,140,181,49,846,73,23
3,77,114,150,207,52,2747,83,36
4,79,121,162,589,52,3973,86,58
5,81,116,151,189,52,3085,85,37
6,59,74,116,157,48,3509,62,32
7,56,65,84,120,49,156,57,6
8,56,67,82,135,48,158,58,8
9,56,65,82,131,50,629,58,8
10,58,67,84,131,49,147,59,6
11,56,65,82,136,49,574,57,8
12,57,66,82,119,49,169,58,6
13,56,67,84,140,49,577,57,8
14,57,67,82,138,49,152,58,7
15,55,65,81,138,49,585,57,8
16,57,68,86,138,50,764,59,9
17,57,67,81,132,49,575,59,8
18,56,66,83,135,49,174,58,7
19,56,65,82,133,50,159,57,7
20,57,66,82,133,49,778,58,10
21,57,66,84,138,50,170,58,7
22,57,66,86,137,49,585,58,8
23,58,67,80,134,48,161,59,7
24,57,67,84,136,49,593,59,8
25,55,65,82,135,49,379,57,7
26,57,67,85,133,49,612,58,8
27,56,66,83,138,49,154,58,7
28,57,66,80,134,49,599,58,8
29,56,66,78,134,49,182,57,6
30,56,65,78,133,49,168,57,6
