timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,10111,11359,13175,14095,196,15359,10138,1249
2,10175,10983,14007,15655,112,17951,10184,1160
3,9943,10839,13663,15583,173,17823,9980,1137
4,11687,14983,17839,19535,110,24191,11871,2379
5,12207,14711,18175,23983,110,25903,12246,2591
6,12327,14319,16639,18591,144,20271,12171,2266
7,14247,16735,20783,23471,114,25727,13846,2995
8,12871,17791,21151,24015,118,31359,13290,3120
9,13143,17215,19855,21359,171,23935,13322,3129
10,12623,15823,18223,21343,128,25327,12649,2726
11,12775,15447,18111,21007,118,25103,12731,2522
12,12143,14911,16863,18639,133,23519,12313,2268
13,11863,12455,13431,14591,7488,15063,11810,646
14,11863,12431,13111,13719,7004,16831,11788,614
15,11951,12783,27503,29855,86,30655,12447,3053
16,11935,12479,13095,13999,9184,15903,11918,490
17,11895,12351,12951,13415,9800,14631,11863,429
18,11879,12375,12951,13543,8832,16151,11865,480
19,11887,12383,14407,16167,9192,16527,11837,668
20,11903,12607,14231,16623,3172,19999,11855,814
21,12007,12511,12975,13583,9016,15471,11955,513
22,11943,12447,12951,13367,9720,13935,11916,465
23,12031,12647,13383,13687,10384,15071,12061,471
24,11943,12519,13031,13303,9672,14479,11937,467
25,11919,12463,18047,21711,1838,22095,11909,1215
26,11847,12359,12887,13127,10208,14631,11869,373
27,12015,12471,12927,13279,10008,14367,11998,410
28,11951,12535,13079,13575,9296,15647,11936,519
29,11999,12423,12831,13159,10176,13823,11963,391
30,12047,12575,13103,13871,9056,16135,11951,636
