timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,98409,412924164,98409.0,393.795,0.098409
2,100795,422935820,100795.0,403.343,0.100795
3,100326,420967896,100326.0,401.466,0.100326
4,84301,353726996,84301.0,337.340,0.084301
5,81953,343874788,81953.0,327.945,0.081953
6,82245,345100020,82245.0,329.113,0.082245
7,72136,302682656,72136.0,288.661,0.072136
8,75196,315522416,75196.0,300.906,0.075196
9,75051,314913996,75051.0,300.325,0.075051
10,79200,332323200,79200.0,316.928,0.079200
11,78435,329113260,78435.0,313.867,0.078435
12,81525,342078900,81525.0,326.232,0.081525
13,84629,355103284,84629.0,338.653,0.084629
14,84693,355371828,84693.0,338.909,0.084693
15,80226,336628296,80226.0,321.034,0.080226
16,83969,352329728,83969.0,336.008,0.083969
17,84201,353311592,84201.0,336.944,0.084201
18,84209,353340964,84209.0,336.972,0.084209
19,84389,354096244,84389.0,337.692,0.084389
20,84210,353345160,84210.0,336.976,0.084210
21,83690,351163240,83690.0,334.895,0.083690
22,83812,351675152,83812.0,335.384,0.083812
23,82820,347512720,82820.0,331.414,0.082820
24,83661,351041556,83661.0,334.779,0.083661
25,83885,351981460,83885.0,335.676,0.083885
26,84152,353101792,84152.0,336.744,0.084152
27,83226,349216296,83226.0,333.039,0.083226
28,83675,351100300,83675.0,334.835,0.083675
29,83512,350416352,83512.0,334.183,0.083512
30,83519,350445724,83519.0,334.211,0.083519
