timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,186,231,303,373,106,825,190,35
2,204,288,471,887,101,1731,218,69
3,221,307,444,764,110,1088,232,64
4,233,331,464,707,115,1505,246,70
5,236,350,497,843,115,4199,252,84
6,227,326,480,977,117,4619,243,111
7,242,367,531,898,121,1230,260,85
8,244,348,497,1069,116,3503,258,93
9,188,230,291,384,107,708,191,33
10,186,227,282,355,103,655,188,31
11,185,226,282,349,104,647,188,31
12,186,228,284,376,96,1037,189,34
13,189,245,333,393,106,692,196,41
14,186,228,286,370,105,738,189,33
15,187,229,285,339,105,645,189,31
16,186,227,280,349,106,1046,189,34
17,186,226,282,351,100,663,188,31
18,186,226,281,349,95,688,188,31
19,186,226,279,343,102,694,188,31
20,187,234,317,370,103,1046,192,37
21,185,226,280,345,107,730,188,31
22,187,229,307,368,104,641,190,34
23,186,227,282,342,104,645,188,31
24,187,226,279,351,102,675,189,31
25,186,226,280,432,99,1470,189,36
26,186,228,284,370,105,734,189,32
27,186,226,280,357,102,688,188,31
28,186,230,293,360,101,709,190,33
29,186,227,283,370,104,1087,188,34
30,186,226,282,347,107,661,189,31
