timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,106240,11410860,0,105500
2,106240,11410860,0,105512
3,106240,11410860,0,105536
4,106244,11410860,0,105536
5,106244,11410860,0,105536
6,106244,11410860,0,105540
7,0,0,0,105564
8,0,0,0,105564
9,0,0,0,105568
10,0,0,0,105572
11,0,0,0,105580
12,0,0,0,105596
13,0,0,0,105604
14,0,0,0,105604
15,0,0,0,105608
16,0,0,0,105624
17,0,0,0,105636
18,0,0,0,105636
19,0,0,0,105636
20,0,0,0,105640
21,0,0,0,105652
22,0,0,0,105652
23,0,0,0,105668
24,0,0,0,105672
25,0,0,0,105672
26,0,0,0,105676
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
