timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,108,147,211,346,61,843,114,29
2,107,148,214,347,59,1174,114,31
3,106,143,202,303,61,909,112,27
4,131,205,369,747,64,1886,145,63
5,148,222,381,689,72,3085,161,63
6,161,251,409,863,73,3293,176,76
7,161,257,437,1245,77,3295,179,93
8,155,233,385,835,72,1869,168,65
9,150,225,359,710,73,2947,162,64
10,124,182,292,625,65,2445,135,47
11,118,158,217,325,68,1121,124,31
12,119,159,220,340,68,1005,124,30
13,119,160,218,311,67,977,125,30
14,118,158,211,286,64,787,123,27
15,119,158,216,328,68,1117,124,31
16,118,157,218,353,67,822,124,29
17,118,157,214,305,67,761,123,28
18,119,159,220,324,65,1013,125,31
19,118,159,216,301,65,796,124,29
20,119,158,212,291,68,774,124,27
21,119,158,212,279,65,1035,124,28
22,119,158,214,293,65,837,124,28
23,119,158,214,298,67,805,124,28
24,118,157,212,288,65,1043,123,28
25,119,158,214,328,66,795,124,28
26,119,159,216,307,67,881,125,30
27,120,159,214,291,66,1008,125,29
28,120,160,217,327,69,797,126,30
29,120,160,216,294,65,815,125,27
30,119,158,215,309,63,1192,124,30
