timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,151,166,222,245,140,281,154,12
2,152,177,232,251,140,266,158,19
3,153,168,224,241,140,263,156,14
4,189,254,334,474,142,663,197,43
5,223,334,465,884,153,3239,243,86
6,223,370,521,1346,163,3063,251,108
7,225,301,416,545,156,3789,236,79
8,321,342,412,536,164,851,294,61
9,330,361,394,461,302,517,335,20
10,337,367,408,446,305,474,342,19
11,332,358,399,588,313,1351,337,27
12,332,358,394,433,302,438,335,17
13,330,360,394,429,303,441,334,17
14,333,361,394,486,304,887,337,21
15,331,362,393,425,310,455,336,18
16,327,350,390,443,299,1143,330,22
17,331,363,405,456,306,554,337,21
18,347,380,411,463,312,500,348,22
19,334,364,396,454,308,2653,339,47
20,336,366,397,429,307,496,341,18
21,330,360,401,441,307,468,336,18
22,333,363,397,466,302,518,338,20
23,326,350,390,418,307,432,329,16
24,331,362,397,427,303,438,336,19
25,325,361,393,452,301,646,330,20
26,337,367,407,446,309,469,342,19
27,339,368,416,529,310,1119,343,25
28,328,365,405,486,305,697,335,21
29,331,361,398,458,302,473,335,18
30,331,361,392,570,309,1287,336,26
