timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,608,823,1038,1252,340,1725,632,138
2,561,720,951,1186,337,1513,580,113
3,555,702,852,1009,327,1250,570,98
4,730,1078,1687,2743,363,3899,778,264
5,842,1099,1420,1876,409,2197,860,190
6,886,1180,1593,2016,460,3117,911,216
7,849,1118,1487,1816,400,3163,869,199
8,1006,1308,1729,2437,421,2863,1020,238
9,988,1349,1849,3711,450,6167,1016,299
10,956,1363,1929,2491,371,2765,998,286
11,1081,1617,2433,5183,481,7407,1152,407
12,842,1110,1448,1831,423,1998,862,195
13,1013,1309,1692,2111,478,2773,1030,223
14,821,1118,1522,2035,448,6083,853,222
15,1019,1365,1812,2261,425,2901,1037,258
16,925,1259,1761,2333,423,3059,956,252
17,1755,1965,2235,5155,424,6067,1561,506
18,1810,1958,2079,2183,1483,2249,1812,113
19,1773,1930,2073,2369,1251,2555,1778,117
20,1751,1912,2047,3191,1449,3413,1765,126
21,1776,1927,2059,4635,1443,4859,1788,166
22,1811,1958,2105,2257,1485,2411,1813,115
23,1791,1948,2071,2885,1478,3057,1800,118
24,1788,1948,2063,2155,1496,2285,1792,114
25,1795,1929,2044,2133,1468,2375,1792,109
26,1785,1937,2093,2197,1450,2409,1792,113
27,1758,1917,2041,2139,1440,2191,1767,112
28,1814,1958,2103,4619,1477,4907,1817,167
29,1787,1919,2042,2207,1464,2283,1788,105
30,1793,1934,2061,2167,1457,2263,1790,113
