timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,52242,31919862,52242.0,30.441,0.052242
2,40889,24983179,40889.0,23.826,0.040889
3,38303,23403133,38303.0,22.319,0.038303
4,38448,23491728,38448.0,22.403,0.038448
5,39066,23869326,39066.0,22.764,0.039066
6,48701,29756311,48701.0,28.378,0.048701
7,52790,32254690,52790.0,30.760,0.052790
8,52922,32335342,52922.0,30.837,0.052922
9,53233,32525363,53233.0,31.019,0.053233
10,50338,30756518,50338.0,29.332,0.050338
11,49194,30057534,49194.0,28.665,0.049194
12,46310,28295410,46310.0,26.985,0.046310
13,14,611,14.0,0.001,0.000014
14,0,0,0.0,0.000,0.000000
15,0,0,0.0,0.000,0.000000
16,0,0,0.0,0.000,0.000000
17,0,0,0.0,0.000,0.000000
18,0,0,0.0,0.000,0.000000
19,0,0,0.0,0.000,0.000000
20,0,0,0.0,0.000,0.000000
21,0,0,0.0,0.000,0.000000
22,0,0,0.0,0.000,0.000000
23,0,0,0.0,0.000,0.000000
24,0,0,0.0,0.000,0.000000
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
