timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,789,1195,1459,2011,213,3117,778,328
2,1050,1733,3299,5067,180,8159,1110,588
3,931,1465,2803,4531,238,5495,966,490
4,1112,1956,3737,5991,234,8887,1209,691
5,1062,1925,3909,6159,226,7383,1167,700
6,1026,1670,3519,4807,232,6499,1088,594
7,982,1587,2755,4871,184,5615,1024,516
8,846,1251,1917,3633,220,6607,836,392
9,756,1171,1293,1465,204,1834,757,310
10,768,1178,1344,1491,101,1838,762,312
11,766,1171,1330,1525,210,1809,760,313
12,765,1160,1287,1520,215,1837,756,308
13,768,1168,1328,1510,220,1632,760,313
14,768,1173,1301,1583,217,3307,758,317
15,770,1159,1296,1963,99,2979,757,312
16,756,1167,1309,1505,205,1809,756,309
17,767,1160,1308,1638,213,3189,758,313
18,764,1162,1318,1570,216,1838,757,312
19,767,1190,1342,1501,146,1897,766,317
20,777,1192,1354,1513,208,1941,768,318
21,774,1193,1360,1728,213,2905,770,323
22,770,1188,1355,1538,129,1655,767,319
23,763,1174,1310,1501,213,1773,759,314
24,758,1160,1307,1498,208,1888,757,309
25,780,1182,1342,1574,211,1985,766,313
26,788,1192,1366,1600,209,1989,773,316
27,786,1192,1376,1580,214,1813,777,316
28,787,1170,1319,1485,123,1655,767,309
29,789,1185,1374,1597,117,2189,774,316
30,787,1201,1384,1697,231,3873,778,327
