timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,4.8,0.3,5.1,6.4,0.4,6.8
2,4.8,0.3,5.1,6.4,0.4,6.8
3,4.8,0.3,5.1,6.4,0.4,6.8
4,4.8,0.3,5.1,6.4,0.4,6.8
5,4.8,0.3,5.1,6.4,0.4,6.8
6,4.8,0.3,5.1,6.4,0.4,6.8
7,4.8,0.3,5.1,6.4,0.4,6.8
8,4.8,0.3,5.1,6.4,0.4,6.8
9,4.8,0.4,5.2,6.5,0.4,6.9
10,4.8,0.4,5.2,6.5,0.4,6.9
11,4.9,0.4,5.3,6.5,0.4,6.9
12,4.9,0.4,5.3,6.5,0.4,6.9
13,4.9,0.4,5.3,6.6,0.4,6.9
14,4.9,0.4,5.3,6.6,0.4,6.9
15,4.9,0.4,5.3,6.6,0.4,6.9
16,4.9,0.4,5.3,6.6,0.4,6.9
17,4.9,0.4,5.3,6.6,0.4,7.1
18,4.9,0.4,5.4,6.6,0.4,7.1
19,4.9,0.4,5.4,6.6,0.4,7.1
20,4.9,0.5,5.4,6.7,0.4,7.1
21,4.9,0.5,5.4,6.7,0.4,7.1
22,4.9,0.5,5.4,6.7,0.4,7.1
23,4.9,0.5,5.4,6.7,0.4,7.1
24,4.9,0.5,5.4,6.7,0.4,7.1
25,4.9,0.5,5.4,6.7,0.4,7.1
26,4.9,0.5,5.4,6.7,0.4,7.1
27,4.9,0.6,5.5,6.8,0.4,7.2
28,4.9,0.6,5.5,6.8,0.4,7.2
29,4.9,0.6,5.5,6.8,0.4,7.2
30,5.0,0.6,5.6,0.0,0.0,0.0
