timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1188,1965,2821,8135,77,9375,1267,578
2,1572,2713,4387,6487,77,8011,1719,794
3,1284,2201,3363,5007,74,6731,1382,640
4,1222,2057,3141,3647,79,4751,1311,574
5,1195,1965,2893,3899,80,5827,1269,535
6,5759,6179,6483,6711,305,6915,5559,1025
7,5747,6143,6515,7239,377,7459,5752,319
8,1200,2165,6027,6379,71,7259,1449,1089
9,1197,2085,3225,3619,98,4827,1301,607
10,1256,2051,2965,3703,86,4895,1334,542
11,1281,2093,3075,3937,100,5879,1367,556
12,1279,2063,3015,3913,74,5239,1360,539
13,1289,2123,3069,3847,91,4951,1376,558
14,1292,2119,3127,4085,108,5887,1383,564
15,1279,2083,3055,4539,87,6279,1365,557
16,1278,2079,3019,3783,100,5211,1365,542
17,1290,2125,3155,4447,101,5931,1385,572
18,1295,2121,3087,3745,100,4423,1387,550
19,1294,2113,3149,4795,100,6227,1389,571
20,1139,1967,3053,4751,87,6487,1219,603
21,614,1084,1141,1336,79,1947,615,328
22,622,1060,1095,1151,79,1354,605,315
23,576,1038,1094,1175,72,1272,567,320
24,570,966,1091,1155,72,1581,541,318
25,613,1069,1114,1232,75,1705,588,324
26,622,1073,1103,1157,77,1820,647,318
27,633,1072,1098,1361,77,1963,626,320
28,695,1062,1100,1145,73,2197,679,299
29,698,1057,1092,1146,74,2275,656,305
30,724,1061,1104,1191,70,2325,686,303
