syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,1040836,0,70244501,67,21.10
write,74129,0,6159813,83,1.85
futex,46601,0,242449226,5202,72.82
shutdown,14869,0,1043280,70,0.31
rt_sigreturn,87,0,6138,70,0.00
restart_syscall,6,0,1955516,325919,0.59
openat,5,0,497,99,0.00
