timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,365156,8480748,0,627916
2,365168,8480748,0,627916
3,365168,8480748,0,627916
4,365168,8480748,0,627972
5,365168,8480748,0,627972
6,365168,8480748,0,627976
7,365168,8480748,0,627976
8,365168,8480748,0,627976
9,365184,8480748,0,627976
10,365184,8480748,0,627980
11,372304,8480748,0,628820
12,372304,8480748,0,0
13,372304,8480748,0,0
14,367052,8480748,0,0
15,367052,8480748,0,0
16,367052,8480748,0,0
17,367052,8480748,0,0
18,367052,8480748,0,0
19,367052,8480748,0,0
20,367052,8480748,0,0
21,367052,8480748,0,0
22,367052,8480748,0,0
23,367052,8480748,0,0
24,367052,8480748,0,0
25,367052,8480748,0,0
26,367052,8480748,0,0
27,367052,8480748,0,0
28,367052,8480748,0,0
29,367052,8480748,0,0
30,367052,8480748,0,0
