timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,136,187,257,383,75,897,143,37
2,162,245,402,741,80,1636,175,64
3,176,261,416,704,86,1310,188,63
4,189,286,433,689,87,1247,202,69
5,185,289,460,914,80,3909,202,92
6,179,272,438,1014,90,5843,195,105
7,177,268,411,630,82,3587,190,67
8,167,257,409,756,81,4029,181,75
9,138,189,253,370,77,1094,146,35
10,138,188,252,356,82,709,145,33
11,139,191,255,356,79,641,146,34
12,139,189,253,344,77,1086,146,35
13,138,188,252,340,78,718,145,33
14,138,188,251,350,77,745,145,33
15,139,188,253,345,79,1011,145,34
16,138,188,251,348,76,720,145,33
17,138,188,250,344,82,618,145,33
18,139,189,253,342,80,680,146,33
19,139,188,252,366,78,1060,145,35
20,139,188,251,332,78,669,146,33
21,138,188,250,345,82,696,145,33
22,139,188,252,350,77,1099,146,35
23,138,189,251,334,83,636,145,33
24,139,188,249,344,81,749,145,33
25,138,188,251,355,78,979,145,34
26,139,189,252,333,79,691,146,33
27,138,187,247,335,77,659,145,32
28,138,187,247,328,82,659,145,32
29,140,195,281,352,78,1069,149,39
30,139,188,248,327,83,651,145,32
