timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,398,497,610,726,223,993,407,67
2,593,944,1261,1759,235,2543,648,218
3,537,765,998,1325,258,1773,560,151
4,518,750,1000,1284,259,1741,546,149
5,625,864,1112,1454,269,4415,642,185
6,554,874,1184,1609,245,2645,601,197
7,534,786,1092,2497,243,3463,569,186
8,647,887,1158,1645,264,2121,658,179
9,549,867,1191,1725,244,4615,597,210
10,607,825,1032,1211,240,1500,617,156
11,423,604,881,1483,231,4427,454,131
12,401,507,611,762,234,981,412,70
13,400,493,604,757,224,1296,408,66
14,401,501,622,754,221,861,411,68
15,399,497,614,828,220,1400,409,71
16,400,492,601,732,222,875,408,64
17,400,491,599,746,221,1184,408,65
18,399,492,602,727,217,963,408,64
19,399,492,603,771,232,1084,408,65
20,399,490,596,699,226,901,407,63
21,399,493,609,815,230,1316,408,68
22,399,489,597,712,234,1003,407,63
23,404,512,619,779,234,1273,415,71
24,400,491,597,714,227,957,408,63
25,399,492,610,721,223,1273,408,66
26,402,498,616,734,231,1048,412,66
27,400,492,604,807,230,1498,409,67
28,397,489,596,722,231,853,406,63
29,397,488,598,742,245,1043,406,63
30,396,487,595,714,234,913,405,62
