timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,752,1041,1103,1120,61,1129,629,350
2,689,1069,2181,3575,78,4371,696,424
3,706,1056,1541,2687,67,2819,655,373
4,771,1128,2925,4407,79,10223,780,571
5,695,1071,2553,5711,74,7295,704,489
6,613,1083,1721,4707,65,5103,659,415
7,761,1045,1107,1114,61,1124,644,347
8,795,1034,1093,1120,63,1121,738,268
9,704,985,1090,1108,73,1112,686,235
10,377,1017,1066,1110,76,1115,533,319
11,399,982,1093,1109,59,1110,499,319
12,349,1010,1105,1112,60,1114,493,289
13,462,984,1097,1112,60,1124,513,307
14,413,1032,1096,1112,60,1119,535,327
15,407,1016,1095,1120,62,1122,500,304
16,703,1034,1104,1120,60,1121,629,342
17,741,1082,1118,1131,59,1133,692,346
18,621,994,1103,1139,75,1152,633,273
19,376,1030,1117,1137,73,2011,474,309
20,566,1074,1125,1143,70,1152,587,332
21,743,1027,1116,1138,78,1151,652,308
22,477,1042,1120,1145,71,1145,595,332
23,614,1030,1117,1144,74,1147,596,287
24,647,1053,1118,1135,69,1148,665,296
25,694,1037,1117,1131,76,1132,624,314
26,680,1009,1115,1134,76,1140,617,292
27,674,847,1109,1126,85,1132,621,225
28,684,1038,1125,1142,74,1143,686,263
29,731,1070,1120,1143,73,1144,667,324
30,643,1050,1119,1126,73,1132,656,283
