syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,58482,0,1907528,32,0.54
accept,58445,0,295099,5,0.08
futex,27504,0,197503417,7180,55.91
restart_syscall,6,0,1415116,235852,0.40
