timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1816,2529,3707,4971,220,7279,1879,544
2,1785,2519,3713,4731,224,8143,1851,554
3,1742,2413,3547,4623,175,6775,1793,525
4,1993,2937,4399,5951,215,8783,2104,674
5,2115,3017,4307,5723,230,9271,2200,657
6,2221,3321,4531,6083,218,8743,2340,736
7,4093,4895,5743,6411,140,7699,3582,1215
8,2465,4107,5707,7475,254,12599,2711,1028
9,2157,3099,4527,6083,227,8295,2253,694
10,2507,3867,5771,7791,199,12103,2692,937
11,2327,3453,5187,7507,258,12367,2458,811
12,2257,3231,4679,6147,221,8583,2345,717
13,2453,3565,5151,6587,216,10455,2568,795
14,2091,3089,4731,6271,259,8767,2206,733
15,2227,3243,4727,6327,244,8767,2335,730
16,2441,3539,5135,6719,177,9879,2543,805
17,2139,3163,6223,23695,275,25823,2399,1846
18,22079,24223,43071,48447,20880,51071,23020,3541
19,22271,24271,25679,27455,21088,27855,22649,1082
20,21839,23695,24607,24847,20880,24879,22179,972
21,21823,23855,25215,26831,20800,26895,22277,1083
22,22223,24511,27535,28015,20752,28111,22578,1452
23,22063,23951,25007,26111,20800,26207,22381,1036
24,21855,23887,25247,27775,20736,27871,22259,1140
25,21631,23663,25471,27503,20832,28111,22092,1070
26,21743,23919,26575,27759,20496,27791,22284,1256
27,21679,23551,24783,25551,20624,25919,22037,1056
28,22271,24607,27583,27855,20752,27903,22706,1421
29,21919,23871,25263,25583,20736,25631,22307,1037
30,22111,24223,26111,26959,20800,27055,22520,1169
