timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,588,137,879,138
2,23380,7233,50227,5944
3,23455,7404,49708,6350
4,22913,7563,50323,6436
5,22821,7259,49205,6213
6,23935,7558,51231,6243
7,23709,7402,51344,6317
8,23426,7679,50151,6315
9,23239,7864,50788,6338
10,23663,7597,50578,6148
11,23849,7450,50587,6320
12,23893,7706,51550,6330
13,23629,7517,50164,6110
14,23595,7639,50215,6353
15,23271,7649,50695,6475
16,23197,7353,50960,6408
17,23491,7357,51184,6192
18,23303,7221,50049,6171
19,23656,7766,50557,6217
20,23388,7858,50268,6402
21,12296,3869,0,0
22,26,0,0,0
23,26,0,0,0
24,27,0,0,0
25,26,0,0,0
26,28,0,0,0
27,26,0,0,0
28,26,0,0,0
29,27,0,0,0
30,26,0,0,0
