timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,739,958,1014783,2039807,144,2463743,15099,131786
2,733,946,1007615,1229823,134,2465791,13828,116543
3,732,940,1015807,1050623,152,2084863,13582,114298
4,852,1318,1019903,1027583,135,2052095,16337,123653
5,934,1462,1019391,1049599,199,1432575,17629,128754
6,964,1561,1019903,1049599,177,1067007,17948,129495
7,961,1535,1018879,1029119,160,2049023,18328,131634
8,975,1508,1020927,1027071,148,1067007,18694,132373
9,1074,1681,1021439,1030143,221,2046975,20881,140540
10,945,1501,1019391,1034751,278,1270783,18145,130523
11,840,1291,1019391,1059839,162,2065407,15790,122759
12,776,1110,1015807,1051647,270,2051071,13966,114963
13,788,1225,1012735,1036287,180,2046975,13350,111372
14,769,1098,1012223,1059839,175,2044927,14124,115842
15,767,1082,1014783,1026559,236,1232895,13471,112086
16,757,1012,1015807,1064959,200,2256895,12998,113033
17,768,1087,1015807,1030143,176,1436671,13949,114452
18,762,1120,1011711,1027071,278,1065983,13058,110151
19,757,1051,1015807,1039359,265,1067007,14041,114456
20,764,1064,1016831,1026047,157,1231871,13683,113199
21,760,1013,1009663,1037823,193,1261567,12312,106954
22,767,1066,1013247,1049599,177,2054143,12766,110137
23,756,1000,1015295,1230847,216,2089983,14537,123526
24,759,1093,1018367,1034239,197,2050047,13027,110340
25,762,1051,1011711,1026559,215,2051071,14089,114601
26,781,1111,1019391,1036799,171,2044927,14317,116337
27,760,1041,1015295,1052671,218,1065983,12777,109056
28,761,1087,1016319,1046527,179,2081791,14487,121013
29,750,1041,1015295,1032191,162,1222655,13898,114170
30,771,1154,1015807,1025023,139,1252351,13193,110652
