timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,366716,8476524,0,641604
2,366716,8476524,0,641608
3,366736,8476524,0,641608
4,366736,8476524,0,641608
5,366736,8476524,0,641612
6,366740,8476524,0,641612
7,366740,8476524,0,641612
8,366740,8476524,0,641616
9,366740,8476524,0,641616
10,366740,8476524,0,641616
11,366740,8476524,0,641620
12,366740,8476524,0,641620
13,366740,8476524,0,641620
14,366748,8476524,0,641628
15,366748,8476524,0,641636
16,366748,8476524,0,641656
17,366748,8476524,0,641656
18,366756,8476524,0,641656
19,366764,8476524,0,641668
20,366764,8476524,0,641676
21,366988,8476524,0,0
22,366988,8476524,0,0
23,366988,8476524,0,0
24,366988,8476524,0,0
25,366988,8476524,0,0
26,366988,8476524,0,0
27,366988,8476524,0,0
28,366988,8476524,0,0
29,366988,8476524,0,0
30,366988,8476524,0,0
